,id,name,alias,categories,description,latitude,longitude,address,phone,rating,review_count,review,url,image_url,is_closed,price,hours,transactions,languages,attributes,transit,best_time,delivery,pickup,online_ordering
0,iWwWewcvyeVg1nSkpFiCbg,El Asador de Enrique,el-asador-de-enrique-madrid,"[{'alias': 'steak', 'title': 'Steakhouses'}]",Steakhouses ,40.34858443,-3.70425999,"Calle Arroyo Bueno, 2, 28021 Madrid, Spain",+34917984150,5.0,2,,https://www.yelp.com/biz/el-asador-de-enrique-madrid?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,https://s3-media4.fl.yelpcdn.com/bphoto/BDCFzQRS9ZyOuFaDaR-3XA/o.jpg,False,€,,[],,,,,,,
1,Lg8cRZKl9cp6VYDe532RsQ,Tommy Mel's,tommy-mels-leganés,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'burgers', 'title': 'Burgers'}]",American (Traditional) Burgers ,40.3397950597346,-3.73279462692267,"C.C. Parquesur, 28916 Leganés, Spain",+34916804716,4.0,5,"El estilo de comida es americano, hamburguesas, wraps, ensaladas, onion rings. Los empleados muy atentos y rápidos atendiendo.. ",https://www.yelp.com/biz/tommy-mels-legan%C3%A9s?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,https://s3-media2.fl.yelpcdn.com/bphoto/2k9zA32-yU1XXVqwPl-eIg/o.jpg,False,€€,,[],,,,,,,
2,u3UMs6PQykRNU2bYxmTPxQ,Bodega La Alegría,bodega-la-alegría-madrid,"[{'alias': 'spanish', 'title': 'Spanish'}]",Spanish ,40.3480297460004,-3.70466206222773,"Calle Doctor Criado, 9, 28021 Madrid, Spain",+34917973040,5.0,1,,https://www.yelp.com/biz/bodega-la-alegr%C3%ADa-madrid?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,https://s3-media4.fl.yelpcdn.com/bphoto/DjQeY9ow9c7-xGbCt8d-1Q/o.jpg,False,,,[],,,,,,,
3,Ig0YnNF7hRJtUJbOkj29Dg,El Yate De Vigo,el-yate-de-vigo-madrid,"[{'alias': 'spanish', 'title': 'Spanish'}]",Spanish ,40.3508010083891,-3.6913284931022,"Calle José del Pino, 9, 28021 Madrid, Spain",+34917970052,4.0,1,,https://www.yelp.com/biz/el-yate-de-vigo-madrid?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,,False,€,,[],,,,,,,
4,D9eTOt1ALffrdnn5mwfqeA,Taberna La Andaluza,taberna-la-andaluza-madrid,"[{'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",Tapas Bars Tapas/Small Plates ,40.3802136789814,-3.69530751739332,"Calle de Antonio López, 239, 28041 Madrid, Spain",+34914758912,3.5,10,,https://www.yelp.com/biz/taberna-la-andaluza-madrid?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,https://s3-media2.fl.yelpcdn.com/bphoto/LLQkhDviOHxmPoQdQia9eg/o.jpg,False,€€,,[],,,,,,,
5,_hQJYkMy-OD-eTKQh5dUiA,La Casona,la-casona-villaverde,"[{'alias': 'spanish', 'title': 'Spanish'}]",Spanish ,40.3356790253721,-3.71417342641644,"Polígono Industrial La Resina, Calle Ciudad de Frías, 11, 28021 Villaverde, Spain",+34649410054,4.0,1,,https://www.yelp.com/biz/la-casona-villaverde?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,https://s3-media3.fl.yelpcdn.com/bphoto/BII48BLzADXgOgtAI8reQg/o.jpg,False,€,,[],,,,,,,
6,Ta1PNTUUmmXzugYVt5J7TQ,Prosperidad,prosperidad-madrid,"[{'alias': 'chinese', 'title': 'Chinese'}]",Chinese ,40.35249,-3.68875,"Calle Martinez Oviol, 13, 28021 Madrid, Spain",+34917956562,5.0,1,,https://www.yelp.com/biz/prosperidad-madrid?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,,False,,,[],,,,,,,
7,hVfzXc89GztsgSk8GhbyzA,La Tagliatella,la-tagliatella-leganés,"[{'alias': 'italian', 'title': 'Italian'}]",Italian ,40.3393223782552,-3.73200919427461,"C.C. Parquesur, Calle Francisco Ribera, 28916 Leganés, Spain",+34916851346,3.5,7,,https://www.yelp.com/biz/la-tagliatella-legan%C3%A9s?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,https://s3-media4.fl.yelpcdn.com/bphoto/99JLU31aKjg_7Lfx1BdH_A/o.jpg,False,€€,,[],,,,,,,
8,FlqQw0YgluUH1nEn-WkxVw,La Madrina,la-madrina-madrid,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'seafood', 'title': 'Seafood'}]",Latin American Seafood ,40.3440981605283,-3.71351536363363,"Paseo de Alberto Palacios, 50, 28021 Madrid, Spain",+34910811770,5.0,1,,https://www.yelp.com/biz/la-madrina-madrid?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,https://s3-media4.fl.yelpcdn.com/bphoto/q-AwNuoFqsJZS0eq6vpRpg/o.jpg,False,,,[],,,,,,,
9,Lcwug-ZKz5AbQv2gmuTExA,Trocadero,trocadero-madrid,"[{'alias': 'tapas', 'title': 'Tapas Bars'}]",Tapas Bars ,40.3540408,-3.6920948,"Calle del Sahara, 50, 28041 Madrid, Spain",+34917956855,5.0,1,,https://www.yelp.com/biz/trocadero-madrid?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,https://s3-media1.fl.yelpcdn.com/bphoto/JH44cwRQ-XxCBpN6E5s7hQ/o.jpg,False,,,[],,,,,,,
10,WJNNzNaecKKmdLoj1Zrm6Q,Parquesur,parquesur-leganes-2,"[{'alias': 'chinese', 'title': 'Chinese'}]",Chinese ,40.33664,-3.74128,"Avenida del Rey Juan Carlos I, 79, 28916 Leganes, Spain",+34916804437,4.5,7,,https://www.yelp.com/biz/parquesur-leganes-2?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,https://s3-media2.fl.yelpcdn.com/bphoto/73CjTJxemOe4vIrQtePd9A/o.jpg,False,€,,[],,,,,,,
11,YyBnt22Q7vFWSA6_SR24GA,Telepizza,telepizza-madrid-27,"[{'alias': 'pizza', 'title': 'Pizza'}]",Pizza ,40.3469258,-3.705666,"Calle Oxigeno, 10, 28021 Madrid, Spain",+34915051943,3.5,2,,https://www.yelp.com/biz/telepizza-madrid-27?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,,False,,,[],,,,,,,
12,DF4j3ruaWJ7fExSvYUgN3Q,Ginos,ginos-leganés-59,"[{'alias': 'italian', 'title': 'Italian'}]",Italian ,40.3383881640134,-3.73269410759776,"Avenida de Gran Bretaña, 1, 28916 Leganés, Spain",+34912759672,3.5,7,,https://www.yelp.com/biz/ginos-legan%C3%A9s-59?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,https://s3-media1.fl.yelpcdn.com/bphoto/tstt_bK_-kpVUf9ThDcLWg/o.jpg,False,€€,,[],,,,,,,
13,VJMYzxl7gtgfi_HWAj4Ffg,Tommy Mel's,tommy-mels-madrid-8,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'diners', 'title': 'Diners'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",Burgers Diners American (Traditional) ,40.363861,-3.738445,"C.C. Islazul, Calle Calderilla, 1, 28054 Madrid, Spain",+34915085108,3.5,3,,https://www.yelp.com/biz/tommy-mels-madrid-8?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,https://s3-media1.fl.yelpcdn.com/bphoto/Mh1-iK2_DyMSmlHSZj2Glg/o.jpg,False,€,,[],,,,,,,
14,C0xy-kUZrZMm-anwxwsTag,Tocarada,tocarada-madrid,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",Coffee & Tea ,40.3659703,-3.7097916,"Calle Dodge 2, 28041 Madrid, Spain",+34913411486,4.5,2,,https://www.yelp.com/biz/tocarada-madrid?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,https://s3-media4.fl.yelpcdn.com/bphoto/NnhsFRQVhHJnjwfpmcEizA/o.jpg,False,€€,,[],,,,,,,
15,CoI924ylWEvD3X-PBTKJ7g,Asador Enrique,asador-enrique-madrid,"[{'alias': 'steak', 'title': 'Steakhouses'}]",Steakhouses ,40.3485,-3.70213,"Calle Arroyo Bueno 2, 28021 Madrid, Spain",+34917966303,5.0,1,,https://www.yelp.com/biz/asador-enrique-madrid?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,,False,,,[],,,,,,,
16,E_4Pplemn_2IUPESH9oJXw,La Buena Sidra,la-buena-sidra-madrid,"[{'alias': 'asturian', 'title': 'Asturian'}]",Asturian ,40.3458214,-3.70837,"Calle de la Fuente, 9, 28021 Madrid, Spain",+34911703960,1.0,1,,https://www.yelp.com/biz/la-buena-sidra-madrid?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,https://s3-media4.fl.yelpcdn.com/bphoto/w5J0jycVYBwf2G_sYVsgxQ/o.jpg,False,,,[],,,,,,,
