,id,name,rating,address,description,review,alias,image_url,is_closed,review_count,latitude,longitude,location,display_phone,price,hours,transactions,languages,attributes,transit,best_time,delivery,pickup,online_ordering
0,GBDHMbAOJ5xICFF95Z5HfQ,Kathmandu Tandoori House,5.0,"Calle Acuario, 11, 28042 Madrid, Spain",Indian Pakistani Himalayan/Nepalese ,"Great option for Indian and nepali food. The chicken momos were excellent and the sauce that comes with them was stellar. 
Chicken biryani was also good,.... What a wonderful surprise to be in a neighborhood near the Madrid neighborhood & to find excellent India/Nepali food! Very delicious with attentive service.. I had the tikka masala and tandoori chicken.  Both were very very good!  The host was very nice and helpful. It's a quiet neighborhood restaurant with.... ",kathmandu-tandoori-house-madrid,https://s3-media2.fl.yelpcdn.com/bphoto/sS8gTXlL5Z6x9O3DzPJvUA/o.jpg,False,21,40.47426,-3.57859,"{'address1': 'Calle Acuario, 11', 'address2': '', 'address3': None, 'city': 'Madrid', 'zip_code': '28042', 'country': 'ES', 'state': 'M', 'display_address': ['Calle Acuario, 11', '28042 Madrid', 'Spain']}",+34 911 26 97 19,,,[],,,,,,,
1,rqy1GJvR3S-ZEqXO8xlpwg,La Torino,5.0,"Plaza Hermanos Falco, 4, 28042 Madrid, Spain",Argentine ,I've eaten here twice while in Bajaras.  The first time I had the stuffed sea bass which was amazing.  The second time I had  the mixed salad and oxtail.... I loved this place! I had a few hour layovers in Madrid. It's about a 9 minute Uber ride from the airport. So if you have a bit of time between flights it's.... Loved this place! We had an unremarkable dinner and were looking for somewhere to celebrate the end of our 10 days in Spain. The staff were so friendly and.... ,la-torino-madrid,https://s3-media3.fl.yelpcdn.com/bphoto/J3bScQ0Y2zgfJyEqgJZBRQ/o.jpg,False,5,40.4739362413989,-3.57743918895721,"{'address1': 'Plaza Hermanos Falco, 4', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28042', 'country': 'ES', 'state': 'M', 'display_address': ['Plaza Hermanos Falco, 4', '28042 Madrid', 'Spain']}",+34 913 05 40 99,€€,,[],,,,,,,
2,s4OrjgdBgEWM-g6zpzedrA,Campanilla,5.0,"Avenida de Logroño, 132, 28042 Madrid, Spain",Spanish ,"Nos quedamos una noche en Barajas  y encontramos este pequeño restaurante familiar a través de Yelp. Fue una experiencia inolvidable! La comida fue.... This was our last night in Spain. We needed a meal within walking distance from the airport hotel. We did not expect to have the most memorable of our.... Such a great experience.  I am from Louisville, KY - the food was great.  Great wine.  Very authentic!  Would absolutely go back.. ",campanilla-madrid,https://s3-media2.fl.yelpcdn.com/bphoto/H3cl_VSVeqMGW-8qLaECJA/o.jpg,False,67,40.47265,-3.58163,"{'address1': 'Avenida de Logroño, 132', 'address2': None, 'address3': None, 'city': 'Madrid', 'zip_code': '28042', 'country': 'ES', 'state': 'M', 'display_address': ['Avenida de Logroño, 132', '28042 Madrid', 'Spain']}",+34 913 29 09 65,€,,[],,,,,,,
3,oPERop8gNCRC9LmbaXV46w,La General,5.0,"Calle Planeta, 3, 28042 Madrid, Spain",Pizza Bakeries ,"Man,  even when looking for good eats internationally Yelpers come to the rescue 

Was on a layover awaiting a flight home from Madrid's Barajas airport and.... Great option when in transit close to Madrid Barajas airport. Food was good, service was friendly and price was reasonable. 
We had a party of 7, and.... What a great little spot almost right across the street from the Ibis Hotel Barajas. I had the mango curry chicken at my server's recommendation and it was.... ",la-general-madrid,https://s3-media2.fl.yelpcdn.com/bphoto/Nq9scW8nAou4eoCNYM9wJQ/o.jpg,False,12,40.4706199,-3.58068,"{'address1': 'Calle Planeta, 3', 'address2': '', 'address3': None, 'city': 'Madrid', 'zip_code': '28042', 'country': 'ES', 'state': 'M', 'display_address': ['Calle Planeta, 3', '28042 Madrid', 'Spain']}",+34 916 03 57 01,,,[],,,,,,,
4,4NyuSViM9LOFVYuMTZRmTw,Al Traste Fun And Food,4.0,"Avenida General, 47, 28042 Madrid, Spain",Burgers Pizza Sandwiches ,"For me the best place in the area. 
Really good meat and very good service. 
Nice beers. 
Go for the grilled meat!
Also with extended hours which is very.... We were staying in a cheap hotel up the street and were flying out or Madrid airport the next day. This was close to the hotel so we decided to give it a.... On the last night of a two week holiday in Spain we checked into a typical airport area hotel and ventured out for one last dinner in Madrid. We slid Into.... ",al-traste-fun-and-food-madrid,https://s3-media2.fl.yelpcdn.com/bphoto/ORQsb1IUfXia_pX-7hNA3w/o.jpg,False,20,40.470543,-3.580493,"{'address1': 'Avenida General, 47', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28042', 'country': 'ES', 'state': 'M', 'display_address': ['Avenida General, 47', '28042 Madrid', 'Spain']}",+34 913 29 37 99,€€,,[],,,,,,,
5,dnSMbNWIwcOrr71W4tkrHA,Asador Nuevo Porche,5.0,"Calle Alaro, 5, 28042 Madrid, Spain",Steakhouses ,"All things are perfect. Food is fantastic. The boss is kindly and friendly. Wine is tasted smoothy and also more beer. Quite a good representative of the traditional ""asador"" (rosters) tradition in Spain. Impressive interior reproducing a Basque vernacular farm house. With.... We had an amazing time. Food was excellent and the service was tremendous. Our server was very helpful and even the owner attended us. If you want a good.... ",asador-nuevo-porche-madrid,https://s3-media1.fl.yelpcdn.com/bphoto/u0mVWHcpE4lAZ5rQ-Xds8g/o.jpg,False,8,40.47091,-3.5826,"{'address1': 'Calle Alaro, 5', 'address2': None, 'address3': None, 'city': 'Madrid', 'zip_code': '28042', 'country': 'ES', 'state': 'M', 'display_address': ['Calle Alaro, 5', '28042 Madrid', 'Spain']}",+34 917 47 81 44,€€€,,[],,,,,,,
6,2f0zjZAnAD5iwtjGjjm_vQ,La Latina,5.0,"Av. de Logroño, 144, 28042 Madrid, Spain",Gastropubs ,"This is a nice little charming restaurant in Barajas.  I was really happy with the quality of the food and how flavorful it was.  I walked by the night.... In the Madrid airport area for one evening ahead of a flight the next day and staying down the street at the Clement Barajes Hotel.

On a Saturday night, I.... A great place for lunch! A delicious salad, a main course, a bottle of pineapple juice and a tasty pudding only cost me 10 euros altogether. Their dishes.... ",la-latina-madrid-4,https://s3-media2.fl.yelpcdn.com/bphoto/IcWindERzCi4GEDzkI-xnw/o.jpg,False,9,40.4733697148819,-3.58184965358426,"{'address1': 'Av. de Logroño, 144', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28042', 'country': 'ES', 'state': 'M', 'display_address': ['Av. de Logroño, 144', '28042 Madrid', 'Spain']}",+34 912 97 60 68,€,,[],,,,,,,
7,K04mIcUwP0D3fAUj05WCXQ,La Vina de Nerea,4.0,"Avenida de Logrono, 128, 28042 Madrid, Spain",Spanish ,"Very friendly and casual.  Quick service. Nice wine selection at reasonable prices and excellent tapas. A great place to unwind after a busy day of.... Outstanding tapas. I let the wait staff choose as I could not make out one from another. Must try the croquette, Spanish ham and a fish pâté. Try the house.... Was staying in nearby airport hotel for flight out next day. About a ten minute walk from TRYP Hotel is this lovely restaurant. Actually two restaurants in.... ",la-vina-de-nerea-madrid,https://s3-media1.fl.yelpcdn.com/bphoto/8yAuMkyTX1yDUFYmtEKEjw/o.jpg,False,4,40.472952664342,-3.58067329372439,"{'address1': 'Avenida de Logrono, 128', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28042', 'country': 'ES', 'state': 'M', 'display_address': ['Avenida de Logrono, 128', '28042 Madrid', 'Spain']}",+34 913 05 72 06,€€,,[],,,,,,,
8,opj_cFgt18TjKzpHtLTfGw,Martes 13,5.0,"Avenida de Logroño, 138, 28042 Madrid, Spain",Mediterranean Gastropubs Spanish ,This isn't just a casual five stars.  Completely legit.  Stunningly ridiculous.  Do not pass on the artichokes.  Best I've ever had.. ,martes-13-madrid-2,https://s3-media4.fl.yelpcdn.com/bphoto/CqzS_yUJ2gvFTOp1a8tOkw/o.jpg,False,3,40.4729,-3.58176,"{'address1': 'Avenida de Logroño, 138', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28042', 'country': 'ES', 'state': 'M', 'display_address': ['Avenida de Logroño, 138', '28042 Madrid', 'Spain']}",+34 917 47 79 69,,,[],,,,,,,
9,jkLWB4t0e1vu2k8aYtChYg,La Caprichosa,5.0,"Plaza Hermanos Falcó y Álvarez de Toledo, 21, 28042 Madrid, Spain",Tabernas ,"We didn't expect much from this unassuming taverna, but we were pleasantly surprised! Great service, fabulous food, and a pleasant atmosphere. We would go.... ",la-caprichosa-madrid-3,https://s3-media4.fl.yelpcdn.com/bphoto/w-U17MTEQ2wagKm2JEoX9A/o.jpg,False,2,40.4731541799639,-3.57744724001158,"{'address1': 'Plaza Hermanos Falcó y Álvarez de Toledo, 21', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28042', 'country': 'ES', 'state': 'M', 'display_address': ['Plaza Hermanos Falcó y Álvarez de Toledo, 21', '28042 Madrid', 'Spain']}",+34 913 01 03 95,€€,,[],,,,,,,
