,id,name,alias,categories,description,latitude,longitude,address,phone,rating,review_count,review,url,image_url,is_closed,price,hours,transactions,languages,attributes,transit,best_time,delivery,pickup,online_ordering
0,YpNh_7mig6NPm0o5nLRHiw,La Mi Venta,la-mi-venta-madrid,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'steak', 'title': 'Steakhouses'}]",Spanish Steakhouses ,40.4204554916193,-3.71240258216858,"Plaza de la Marina Española, 7, 28013 Madrid, Spain",+34915595091,5,106,"Delicious seafood paella and refreshing sangriaI usually don't like sangria, way too sweet in my palate but we trusted our waiter and tried it. Oh my gosh,.... Reseñas en español y ingles:

La Mi Venta is across the street from the National Palace (Palacio Real de Madrid), so it's near a very popular area of the.... Excellent restaurant close to the palace and Plaza de Espana. Come as a partty so you can order some of the larger peices of meat and paella, which serve.... ",https://www.yelp.com/biz/la-mi-venta-madrid?adjust_creative=dqGj2AyTnWyy-XaSZcvTtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dqGj2AyTnWyy-XaSZcvTtA,https://s3-media1.fl.yelpcdn.com/bphoto/l_lP74i4eETX8d6v4JnJSQ/o.jpg,False,€€€,,[],,,,,,,
1,TcdveB9OIdUOid9xrYleKg,Hanan,hanan-madrid,"[{'alias': 'african', 'title': 'African'}, {'alias': 'ethiopian', 'title': 'Ethiopian'}]",African Ethiopian ,40.4258837,-3.7133699,"Calle Ventura Rodríguez, 3, 28008 Madrid, Spain",+34915489929,1,58,"We ordered the vegetarian plate for two persons (37€), and we each had a couple of beers to go with it (which increased our bill to a total of 47€).    The.... On our last night in Madrid, we wanted to try something different as we were tired of Spanish tapas and italian food.
We love Ethiopian food and came here.... Seeing as Yelp has a large American audience, I feel like it's fair that I review this restaurant through the lens of an American.  I'm fully aware of the.... ",https://www.yelp.com/biz/hanan-madrid?adjust_creative=dqGj2AyTnWyy-XaSZcvTtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dqGj2AyTnWyy-XaSZcvTtA,https://s3-media2.fl.yelpcdn.com/bphoto/vLWR1wY6tamFRSyzSJAR7A/o.jpg,False,€€,,[],,,,,,,
2,XS-U9aXfbbye5rgFx56x-g,El Club Allard,el-club-allard-madrid,"[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'signature_cuisine', 'title': 'Signature Cuisine'}]",Modern European Signature Cuisine ,40.4231399,-3.71421,"Calle de Ferraz, 2, 28008 Madrid, Spain",+34915590939,4,28,"El Club Allard is an elegant restaurant in Madrid that's fairly popular for its Spanish haute cuisine. We made reservations well ahead of our trip, and.... How do you rate a culinary journey that surpasses all expectations and experiences? I can only say that in my opinion, El Club Allard provided an.... El Club Allard is on par with most Michelin restaurants I have been to. We did the 12 course prefix. Price was reasonable. Presentation was aesthetically.... ",https://www.yelp.com/biz/el-club-allard-madrid?adjust_creative=dqGj2AyTnWyy-XaSZcvTtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dqGj2AyTnWyy-XaSZcvTtA,https://s3-media1.fl.yelpcdn.com/bphoto/jusjSP0VWeZ2V8-FHg-elw/o.jpg,False,€€€€,,[],,,,,,,
3,ErH-BhzDkW_t8XJEOoNfZg,Plaza España 9,plaza-españa-9-madrid,"[{'alias': 'spanish', 'title': 'Spanish'}]",Spanish ,40.422059,-3.713773,"Plaza de España, 9, 28008 Madrid, Spain",+34915421012,4,49,"Best food, best drinks, and all traditional! The owner gave us his back story on why the food is SOOOO good! His brothers cooks and was taught by his mother.... This restaurant does not exist anymore. Building 9 now has a ice cream shop along with a bar next door.. After sightseeing all day we came in for a very late lunch. From reviews I read I wanted to try the mix paella since it's one of the best in Madrid. We were.... ",https://www.yelp.com/biz/plaza-espa%C3%B1a-9-madrid?adjust_creative=dqGj2AyTnWyy-XaSZcvTtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dqGj2AyTnWyy-XaSZcvTtA,https://s3-media2.fl.yelpcdn.com/bphoto/jk-D6bLsnQYWzluGl_k4GQ/o.jpg,False,€€,,[],,,,,,,
4,kNfZeuAvOppjNsvOD_-rTA,Pimiento Verde,pimiento-verde-madrid,"[{'alias': 'basque', 'title': 'Basque'}]",Basque ,40.42869,-3.71523,"Calle de Quintana, 1, 28008 Madrid, Spain",+34915412140,5,26,"The food was so good, I'm going back tomorrow. I had 2/2 order of the flowered artichokes, 2/2 order croquettes, roasted peppers with tuna. I'll go back for.... Very good food, great service. I've been here twice and no disappointment. Give this restaurant a try!. I don't know the hours of this establishment but it was open for lunch and dinner early enough for people who don't want to wait until 730 or 830 for a.... ",https://www.yelp.com/biz/pimiento-verde-madrid?adjust_creative=dqGj2AyTnWyy-XaSZcvTtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dqGj2AyTnWyy-XaSZcvTtA,https://s3-media3.fl.yelpcdn.com/bphoto/DVlwpL-Qeplz4ucTMrPmmg/o.jpg,False,€€,,[],,,,,,,
5,pCc-nF2AUJ4Ttc7mMoMqKQ,The Little Big Café,the-little-big-café-madrid,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",Breakfast & Brunch Coffee & Tea Juice Bars & Smoothies ,40.43521,-3.71273,"Calle de Fernández de los Ríos, 61, 28015 Madrid, Spain",+34915497799,4,67,"Lovely café with free wifi (just ask for password). Small capacity but not always full. Great array of items on menu. Good coffee. This is the first iced.... The Little Big Café is my favorite brunch and coffee place in Madrid so far. The staff is so friendly and there are a wide variety of options to pick from.... We went to Little Big Café on a Saturday around noon, and were lucky enough to snag a table outside. We ended up deciding on the brunch special, which cost.... ",https://www.yelp.com/biz/the-little-big-caf%C3%A9-madrid?adjust_creative=dqGj2AyTnWyy-XaSZcvTtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dqGj2AyTnWyy-XaSZcvTtA,https://s3-media3.fl.yelpcdn.com/bphoto/T56nm1WLMr0yeRInWT6I7Q/o.jpg,False,€,,[],,,,,,,
6,ghSVCg9y7HQvMP0PajJWeg,La Mayor,la-mayor-madrid,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",Wine Bars Tapas Bars Beer Bar ,40.41508,-3.71213,"Calle Mayor, 77, 28013 Madrid, Spain",+34915470338,4,60,They serve the best seafood paella I ever had in Madrid. The rice is rich cooked with seafood stock and they were very generous with their assortment of.... Couldn't be happier with the service at this restaurant. It is a quaint little spot close to the palace. Our server was extremely nice and very.... overall pretty satisfied with all our dishes. the flavor of the paella was nothing special but pretty good. the ham and cheese plate portion size was pretty.... ,https://www.yelp.com/biz/la-mayor-madrid?adjust_creative=dqGj2AyTnWyy-XaSZcvTtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dqGj2AyTnWyy-XaSZcvTtA,https://s3-media3.fl.yelpcdn.com/bphoto/b_10vcUVb-arzAPRjwxmKA/o.jpg,False,€€,,[],,,,,,,
7,U8Dw_WgWXYqbH79UHO9Cqg,Casa Paco,casa-paco-madrid-3,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",Tapas/Small Plates Breakfast & Brunch ,40.43036,-3.72033,"Calle de Altamirano, 38, 28008 Madrid, Spain",+34915432821,5,49,"Amazing omelettes/Spanish tortillas! Had to order more as soon as I had my first bite. My god it may be the best eggs I've ever had. We got espanola,.... Very good bar for an Aperitivo.
I had a Tortilla with Salmon and Roquefort cheese which was very good. They have many different types of tortillas all for.... The best tortilla in Madrid!!! Small but friendly restaurant. I can talk about all the good food in the restaurant, but the tortilla is a must!!!. ",https://www.yelp.com/biz/casa-paco-madrid-3?adjust_creative=dqGj2AyTnWyy-XaSZcvTtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dqGj2AyTnWyy-XaSZcvTtA,https://s3-media3.fl.yelpcdn.com/bphoto/PDIWroykqDMuqSlRlZ-W-A/o.jpg,False,€,,[],,,,,,,
8,lDpp4WL4Mngq2fjgY7xKWg,Federal,federal-madrid-2,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'burgers', 'title': 'Burgers'}]",Breakfast & Brunch Burgers ,40.4270526,-3.7092299,"Plaza de las Comendadoras, 9, 28015 Madrid, Spain",+34915328424,5,181,"I was looking for a place to eat breakfast that have vegan options and I'm so happy I found this place the house was very polite. They spoke English very.... Hands down one of the best places we visited in Madrid. We are so grateful that we stumbled on this place. Located around la Plaza de las Comendadoras, it.... Finally a great coffee spot with specialty coffee !!! I've been looking all over for an oat milk cappuccino that is bold in flavor. Took a nice walk to this.... ",https://www.yelp.com/biz/federal-madrid-2?adjust_creative=dqGj2AyTnWyy-XaSZcvTtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dqGj2AyTnWyy-XaSZcvTtA,https://s3-media2.fl.yelpcdn.com/bphoto/rrKwvgktBWpXXxFAv1BL4A/o.jpg,False,€€,,[],,,,,,,
9,3puRdHkmwy7iRwkTGcx7JQ,Casa Mingo,casa-mingo-madrid,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'asturian', 'title': 'Asturian'}, {'alias': 'rotisserie_chicken', 'title': 'Rotisserie Chicken'}]",Tapas/Small Plates Asturian Rotisserie Chicken ,40.42497,-3.72538,"Paseo de la Florida, 34, 28008 Madrid, Spain",+34915477918,5,123,"This was the very best meal I had during my trip to Madrid. This is an old restaurant from the 1800s and their speciality is chicken and cider. It is a.... Spectacular food, perfect cider, amazing service. What else do you want? The perfect place for a family meal.. How can anyone rate casa mingo less than 5 stars? It's next to the church where Francisco Goya is interred. And it's been a local mainstay since the 1800's..... ",https://www.yelp.com/biz/casa-mingo-madrid?adjust_creative=dqGj2AyTnWyy-XaSZcvTtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dqGj2AyTnWyy-XaSZcvTtA,https://s3-media3.fl.yelpcdn.com/bphoto/_6E9Nt94NBFec5kxXYqWfQ/o.jpg,False,€€,,[],,,,,,,
10,zKnTEWbSIIs_0ZMvgCCoHQ,El Mini Bar,el-mini-bar-madrid-2,"[{'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'spanish', 'title': 'Spanish'}]",Tapas Bars Spanish ,40.4163165676116,-3.709223,"Calle del Mesón de Paños, 1, 28013 Madrid, Spain",+34616009704,5,69,"This place was just amazing! Did a search of our area for tapas restaurants and this one showed as highly rated. The place was busy when we got there and.... We had a reservation and had to wait maybe 10-15 minutes, which was fine. It was such a fun vibe, small inside but very chill and exciting. Good service and.... The best tapas my family had in Madrid! The staff is super friendly and accommodating.  It gets crowded during the typical dinner hours so we would go a.... ",https://www.yelp.com/biz/el-mini-bar-madrid-2?adjust_creative=dqGj2AyTnWyy-XaSZcvTtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dqGj2AyTnWyy-XaSZcvTtA,https://s3-media1.fl.yelpcdn.com/bphoto/zvn2UM2DtnuwM8ClNvfb9A/o.jpg,False,€€,,[],,,,,,,
11,lQ6XpSFRYWrd-9-RbHFTWQ,The Toast,the-toast-madrid,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",Breakfast & Brunch Cocktail Bars Sandwiches ,40.43429,-3.71277,"Calle de Fernando el Católico, 50, 28015 Madrid, Spain",+34915493802,5,57,"I love it! I visited twice on my five days vacation in Madrid and even though we had to walk quiet a bit - it was worth it.

Especially second time was.... When you first walk into this restaurant, you see a very cute, cozy space with a small bar and some unique/indie decorations throughout. My girlfriend and I.... Best breakfast we had in Madrid.  Friendly, Fast, & clean, so happy to have discovered this restaurant on our last day. We had the breakfast burrito &.... ",https://www.yelp.com/biz/the-toast-madrid?adjust_creative=dqGj2AyTnWyy-XaSZcvTtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dqGj2AyTnWyy-XaSZcvTtA,https://s3-media2.fl.yelpcdn.com/bphoto/_xRFngrllZX1NRlZcRo6WA/o.jpg,False,€€,,[],,,,,,,
12,KDtUQ3f8fSbTpVMRByWa7w,Café Mür,café-mür-madrid,"[{'alias': 'cafeteria', 'title': 'Cafeteria'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'british', 'title': 'British'}]",Cafeteria Breakfast & Brunch British ,40.4256897,-3.7121601,"Plaza Cristino Martos, 2, 28015 Madrid, Spain",+34911399809,5,65,"People in Madrid love carrot cake (tarta de zanahoria) and Cafe Mur is THE place to go for carrot cake. Unless you have the appetite of Mike Tyson, plan on.... Awesome service and delicious food! It's easy to find and I ordered the pancakes, café con leche, and a freshly squeezed natural juice . Everything was.... Just another day eating brunch at Martha Stewart's Madrid home.  What is that you say? Martha Stewart doesn't have a home in Madrid?  Well by the looks of.... ",https://www.yelp.com/biz/caf%C3%A9-m%C3%BCr-madrid?adjust_creative=dqGj2AyTnWyy-XaSZcvTtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dqGj2AyTnWyy-XaSZcvTtA,https://s3-media4.fl.yelpcdn.com/bphoto/d-trEawWb-qJBpsymFvlQw/o.jpg,False,€,,[],,,,,,,
13,LflaxQm4IlyfLw24c0OfLQ,Algarabía,algarabía-madrid-3,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",Spanish Mediterranean ,40.4173201,-3.7103743,"Calle de la Unión, 8, 28013 Madrid, Spain",+34915424131,5,18,"Words can't accurately describe the food served at this place. Once you've eaten here all other food in all of Spain will seem tasteless. Highly recommend.... My husband and I made a reservation and had dinner at this place during our honeymoon in Madrid, and I am SO glad I did. They even sprinkled little glitter.... Cocina típica de la zona de La Rioja, los espárragos trigueros fueron de otro mundo y las setas con puerros fueron increíbles.  De postre el chocolate de.... ",https://www.yelp.com/biz/algarab%C3%ADa-madrid-3?adjust_creative=dqGj2AyTnWyy-XaSZcvTtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dqGj2AyTnWyy-XaSZcvTtA,https://s3-media1.fl.yelpcdn.com/bphoto/f6hq3EO0aG0rXYNGft75aA/o.jpg,False,€€,,[],,,,,,,
14,AO_OILWeklJvWdJxMGEmeA,Cafetería HD,cafetería-hd-madrid-3,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",Burgers Cocktail Bars ,40.435938453163,-3.71323680889301,"Calle de Guzmán el Bueno, 67, 28015 Madrid, Spain",+34915442382,3,59,"Classy old school joint lush with retro details--all it needs is Dean Martin. The sunny side egg on my burger was cooked so perfectly that with the juicy.... So this is exactly how you adjust yourself to the new era!! 
This place is a traditional bar which has been able to change according to costumes.... This place never grabbed my attention from the outside, but once I found out it came from Grupo La Musa, I decided to give it a try when I was in the mood.... ",https://www.yelp.com/biz/cafeter%C3%ADa-hd-madrid-3?adjust_creative=dqGj2AyTnWyy-XaSZcvTtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dqGj2AyTnWyy-XaSZcvTtA,https://s3-media4.fl.yelpcdn.com/bphoto/NqnDAQDe8GV7gEmM49JjjQ/o.jpg,False,€,,[],,,,,,,
15,Klx4WTDSOwnv_jtW9YUNtw,Tierra,tierra-madrid-22,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",Mexican Vegetarian American (Traditional) ,40.43604,-3.71294,"Calle de Guzmán el Bueno, 52, 28015 Madrid, Spain",+34918709920,5,54,"Tried my first ever burrito here and I keep coming back! One of my favorite places to eat. 

I usually get everything on my chicken burrito so I always.... This is the Spanish version of Chipotle in the USA.
Chaotic during lunch time and no seats at this location. The food was flavorless but I'm sure healthier.... So grateful for this little place. Delicious Mexican food, at a good price and chipotle-like ease with ordering. The ingredients are all delicious, and.... ",https://www.yelp.com/biz/tierra-madrid-22?adjust_creative=dqGj2AyTnWyy-XaSZcvTtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dqGj2AyTnWyy-XaSZcvTtA,https://s3-media3.fl.yelpcdn.com/bphoto/t7IFoW1ZiPGC7ei3EiN2MQ/o.jpg,False,€,,[],,,,,,,
