,name,rating,address,description,review,distrito,alias,image_url,is_closed,review_count,latitude,longitude,location,display_phone,price,hours,transactions,languages,attributes,transit,best_time,delivery,pickup,online_ordering
0,Casa Benigna,5,"Calle Benigno Soto, 9, 28002 Madrid, Spain",Arroceria / Paella ,"Casa Benigna and its staff were absolutely wonderful! It was recommended to me by a Madrileño friend as having the best rice, and that was totally accurate..... EAT HERE IMMEDIATELY! I cannot recommend this quaint restaurant enough!The staff is amazing, caring and genuine. Impeccable service. They treat you like.... Great food and outstanding service-good interiors My husband and i came for pre birthday dinner and not only enjoyed the food but the owners were so.... ",Retiro,casa-benigna-madrid,https://s3-media2.fl.yelpcdn.com/bphoto/tbpiqnDkAshi2LiU9CMs3Q/o.jpg,False,61,40.448094,-3.6743163,"{'address1': 'Calle Benigno Soto, 9', 'address2': None, 'address3': None, 'city': 'Madrid', 'zip_code': '28002', 'country': 'ES', 'state': 'M', 'display_address': ['Calle Benigno Soto, 9', '28002 Madrid', 'Spain']}",+34 914 13 33 56,Casa Benigna,,[],,,,,,,
1,The Knife,5,"Calle Arturo Soria, 126, 28043 Madrid, Spain",Steakhouses Argentine ,"On our 2nd to last night on Madrid, we found ourselves at the Knife. Why did we wait so long???

Everything about the place was wonderful. We arrived early.... The Knife was a nice treat. The staff was very friendly and helpful. The meat was outstanding and I definitely had my fill! They had everything under the.... So now I've finally been to this location. Did I mention this restaurant is my most favourite restaurant ever??? Imagine my surprise to find they have a.... ",Retiro,the-knife-madrid,https://s3-media4.fl.yelpcdn.com/bphoto/FIdGHtmIYZeFUgkap1Q3ZA/o.jpg,False,18,40.4497604,-3.6510601,"{'address1': 'Calle Arturo Soria, 126', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28043', 'country': 'ES', 'state': 'M', 'display_address': ['Calle Arturo Soria, 126', '28043 Madrid', 'Spain']}",+34 911 89 80 97,The Knife,,[],,,,,,,
2,Mad Brewing,5,"Calle Julian Camarillo, 19, 28037 Madrid, Spain",Breweries Gastropubs ,"I need to give credit where credit is due. Mad(drid) Brewing has an excellent Imperial IPA. Maybe it's because I'd been walking all day, or because I hadn't.... Delicious beer, friendly & patient staff (our Español is atrocious). We had nachos, vegan burger, brisket (recommended by staff) and a few other items - all.... Quite surprising to find a quality Brewery in Madrid. Excellent food and warm atmosphere!! I will return .Que bueno !. ",Retiro,mad-brewing-madrid,https://s3-media3.fl.yelpcdn.com/bphoto/KYMe1SOhAY6Fyw0Efeq-5Q/o.jpg,False,19,40.43448,-3.63083,"{'address1': 'Calle Julian Camarillo, 19', 'address2': None, 'address3': '', 'city': 'Madrid', 'zip_code': '28037', 'country': 'ES', 'state': 'M', 'display_address': ['Calle Julian Camarillo, 19', '28037 Madrid', 'Spain']}",+34 914 40 23 95,Mad Brewing,,[],,,,,,,
3,Goiko Grill,4,"Calle de María de Molina, 20, 28006 Madrid, Spain",Burgers American (Traditional) Cafeteria ,"There is no other word than AMAZING !!!! Best burgers i ever had and believe me, i ate a lot of burgers in my life !
I tried almost the whole menu by now.... After three weeks in Europe (and lots of our own cooking,) we were jonesing for a premium burger. Lots of local and chain options where we're staying in the.... Well finally took the time to try out the famous hamburgues in Goiko grill. This franchise is all over Spain, and now I was gonna taste a burguer from them.... ",Retiro,goiko-grill-madrid,https://s3-media4.fl.yelpcdn.com/bphoto/Grb4NFvSihd6Lxyjpfi6rA/o.jpg,False,72,40.437668,-3.686709,"{'address1': 'Calle de María de Molina, 20', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28006', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de María de Molina, 20', '28006 Madrid', 'Spain']}",+34 910 60 99 36,Goiko Grill,,[],,,,,,,
4,Diverxo,5,"Calle Padre Damián, 23, 28020 Madrid, Spain",Signature Cuisine Mediterranean ,"Diverxo is one of the most memorable, mindfuck meals I've had in my life. Highlight of my year and my trip, and Top 5 meals of my life so far.

If you're on.... I came in with lofty expectations and they just weren't met.  Ambiance and service were top notch.

Pace of the meal was too long, but it almost had to be.... Wonderful dining experience.  Food as art.  Finesse to the extreme.  Every flavor one can imagine.  Wine pairing was best ever. Nine unique and perfectly.... ",Retiro,diverxo-madrid,https://s3-media2.fl.yelpcdn.com/bphoto/UqDT1RAuOOEqA5_u8ju-wg/o.jpg,False,53,40.457888263931,-3.68604997698104,"{'address1': 'Calle Padre Damián, 23', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28020', 'country': 'ES', 'state': 'M', 'display_address': ['Calle Padre Damián, 23', '28020 Madrid', 'Spain']}",+34 915 70 07 66,Diverxo,,[],,,,,,,
5,El Paraguas,1,"Calle de Jorge Juan, 16, 28001 Madrid, Spain",Spanish Asturian ,"The restaurant offers an elegant and formal ambience with a great atmosphere and professional and customer service driven professionals in the food.... I would highly discourage anyone from eating at El Paraguas while visiting Madrid, despite the oddly high ratings. Clearly the customers who have reviewed.... Tiene trenta minutos Para conseguir agua...servicio muy mal,  comida nada especial y cara. Buenos noches!! Nunca volver.. ",Retiro,el-paraguas-madrid,https://s3-media3.fl.yelpcdn.com/bphoto/AlXKZBdm659SkFDTfFqOfA/o.jpg,False,55,40.4237396136235,-3.68582059325423,"{'address1': 'Calle de Jorge Juan, 16', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28001', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Jorge Juan, 16', '28001 Madrid', 'Spain']}",+34 914 31 59 50,El Paraguas,,[],,,,,,,
6,Tandoori Station,5,"Calle de José Ortega y Gasset, 89- 91, 28006 Madrid, Spain",Indian ,"Lets start with - you need reservation. If u do not have one, you will need to wait till 11:30 or so to get in. This place serves individulized Indian food,.... Very good Indian food and service  in a lovely little restaurant.  Pretty expensive which is factored in my rating. We enjoyed our chicken tikka masala and.... Great food and service. As spicy as you want it. Always worth a visit if you can get a reservation.. ",Retiro,tandoori-station-madrid-2,https://s3-media2.fl.yelpcdn.com/bphoto/M4yJUZhnss9L2vM7bzcLBw/o.jpg,False,74,40.429824,-3.6709674,"{'address1': 'Calle de José Ortega y Gasset, 89- 91', 'address2': None, 'address3': None, 'city': 'Madrid', 'zip_code': '28006', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de José Ortega y Gasset, 89- 91', '28006 Madrid', 'Spain']}",+34 914 01 22 28,Tandoori Station,,[],,,,,,,
7,La Tasqueria,5,"Calle Duque de Sesto, 48, 28009 Madrid, Spain",Spanish Mediterranean ,"This is definitely my favorite restaurant in Madrid, they are wild enough to make anything into best food, and the sauces they make are so creative ! Every.... Like Brad M., my boyfriend and I also decided to make this our last meal in Spain.  After two weeks roaming around this lovely country, we decided to end.... To our surprise we were able to get last-minute reservations to this place on a Friday night for our last dinner in Spain.  We wanted to make sure it was.... ",Retiro,la-tasqueria-madrid-3,https://s3-media2.fl.yelpcdn.com/bphoto/71cLsfRuUN6tw0yUixEDOw/o.jpg,False,22,40.422279,-3.67374,"{'address1': 'Calle Duque de Sesto, 48', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28009', 'country': 'ES', 'state': 'M', 'display_address': ['Calle Duque de Sesto, 48', '28009 Madrid', 'Spain']}",+34 914 51 10 00,La Tasqueria,,[],,,,,,,
8,Docamar,5,"Calle de Alcalá, 337, 28027 Madrid, Spain",Spanish Tapas Bars Tapas/Small Plates ,"Great place for tapas and drinks even if you don't drink alcohol. Helpful staff, they are open late too. The homies and I walked around that place in the.... It took me forever to find this place. Granted I was working off screenshots of Google Maps because I couldn't get data on my phone, and I tend to get lost..... The service is the best I have had in a LONG time.  Friendly, talkative, honest suggestions and so on. They brought us free snacks to taste, multiple.... ",Retiro,docamar-madrid,https://s3-media1.fl.yelpcdn.com/bphoto/koTwX4oxZyanPzAgEJhAeQ/o.jpg,False,42,40.4335853373494,-3.64817272688398,"{'address1': 'Calle de Alcalá, 337', 'address2': None, 'address3': None, 'city': 'Madrid', 'zip_code': '28027', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Alcalá, 337', '28027 Madrid', 'Spain']}",+34 913 67 83 17,Docamar,,[],,,,,,,
9,Street Xo,2,"Calle de Serrano, 52, 28001 Madrid, Spain",Gastropubs Asian Fusion Spanish ,"Awesome and amazing. I first came here over 5 years ago when I couldn't get into David Munoz' Diver XO. It was then as is now: amazing. Street is a lot more.... After watching the Netflix show "" Somebody feed Phil"" that featured Street XO, we had so much exciting anticipation coming to the restaurant finally. This.... Website states the line is available at 7:30PM.We arrived at 7:30PM and there were already 20 people sitting in line. SO you can actually get there at.... ",Retiro,street-xo-madrid-2,https://s3-media2.fl.yelpcdn.com/bphoto/-61fEEwji-AFQ7EelPAVuA/o.jpg,False,98,40.427645,-3.687092,"{'address1': 'Calle de Serrano, 52', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28001', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Serrano, 52', '28001 Madrid', 'Spain']}",+34 915 31 98 84,Street Xo,,[],,,,,,,
