,name,rating,address,description,review,distrito,alias,image_url,is_closed,review_count,latitude,longitude,location,display_phone,price,hours,transactions,languages,attributes,transit,best_time,delivery,pickup,online_ordering
0,InClan Brutal,5,"Calle Álvarez Gato, 4, 28012 Madrid, Spain",Tapas Bars Mediterranean ,Amazing cocktails and good service!!!!! Also love their decor and fantastic cocktail menu.. This is a place you go for the atmosphere and for fun pictures. It is exactly what you expect. Every part of the restaurant is thought out. From the selfie.... How fun is this place?!? I am so glad I found this place on yelp. We were not hungry when we came in but needed a place to sit before heading to the.... ,Retiro,inclan-brutal-madrid,https://s3-media3.fl.yelpcdn.com/bphoto/qnACZF6n1EPH4hxd5XiVPQ/o.jpg,False,171,40.41508,-3.70192,"{'address1': 'Calle Álvarez Gato, 4', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28012', 'country': 'ES', 'state': 'M', 'display_address': ['Calle Álvarez Gato, 4', '28012 Madrid', 'Spain']}",+34 910 23 80 38,InClan Brutal,,[],,,,,,,
1,Rosi La Loca,4,"Calle de Cádiz, 4, 28012 Madrid, Spain",Tapas Bars Spanish ,"Rosie La Loca is the result of someone saying ""how can make tapas fun, funky, and slightly fairytalish"".  They achieved their vision .   There is no moment,.... Super underrated here in Madrid. The first and last place for original Tapas. We accidentally stumbled in on this place and were blown away. Then traveled.... We went here our first night in Madrid after searching quickly for someplace to eat, and it was packed. If you want to eat inside, you have to make a.... ",Retiro,rosi-la-loca-madrid,https://s3-media3.fl.yelpcdn.com/bphoto/SN6sHZ3lOLs4rLEMBPoMkQ/o.jpg,False,194,40.4158141746249,-3.70297881289753,"{'address1': 'Calle de Cádiz, 4', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28012', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Cádiz, 4', '28012 Madrid', 'Spain']}",+34 915 32 66 81,Rosi La Loca,,[],,,,,,,
2,Tinto y Tapas,5,"Calle de Almadén, 14, 28014 Madrid, Spain",Tapas Bars Wine Bars Tabernas ,"Reseña en ingles y español. 

Tinto y tapas was the perfect place to stop in for a mid-day snack (or lunch) after touring the museums all morning. We.... Adorable. A bit of unique menu with specials. Wine fabulous. Service friendly.  Food amazing.. Excellent lunch stop!  We each ordered an open face sandwich (I had the chicken, husband had the ham) and split a salad. It was the perfect portion and the.... ",Retiro,tinto-y-tapas-madrid,https://s3-media4.fl.yelpcdn.com/bphoto/x2f0FfUuVnVoKtkIttkH3w/o.jpg,False,165,40.4109993,-3.6943901,"{'address1': 'Calle de Almadén, 14', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28014', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Almadén, 14', '28014 Madrid', 'Spain']}",+34 910 71 14 57,Tinto y Tapas,,[],,,,,,,
3,Celso y Manolo,5,"Calle de la Libertad, 1, 28004 Madrid, Spain",Tapas Bars Spanish ,"With such great yelp reviews we wanted to check out this restaurant on our last night in Madrid! We were lucky to get a reservation. This restaurant is very.... Good, reliable spot in Madrid with fresh ingredients, good service and a nice selection of tapas. We ordered 4 tapas and 1 jug of sangria for 2 people,.... Another Spanish restaurant that I should have reviewed years ago (more specifically 4 years ago when we visited Madrid).

I remember the restaurant being a.... ",Retiro,celso-y-manolo-madrid,https://s3-media2.fl.yelpcdn.com/bphoto/xYQ_MCAaJH4bHmWzRIO8Uw/o.jpg,False,187,40.420185,-3.6974769,"{'address1': 'Calle de la Libertad, 1', 'address2': None, 'address3': '', 'city': 'Madrid', 'zip_code': '28004', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de la Libertad, 1', '28004 Madrid', 'Spain']}",+34 915 31 80 79,Celso y Manolo,,[],,,,,,,
4,La Cabaña Argentina,5,"Calle de Ventura de la Vega, 10, 28014 Madrid, Spain",Argentine Steakhouses ,What a great surprise to find this restaurant it will be worth the trip down this small road.  Artichokes we're out of this world and the ribeye steak and.... Place was insanely good. Only problem is I was to full or order seconds. Highly recommend for amazing food . Everything tasted beyond good. Ambiance was.... Spectacular food. My wife had the octopus and I had the steak with pepper sauce. We followed that up with a bottle of wine and an amazing flambé crepe with.... ,Retiro,la-cabaña-argentina-madrid-2,https://s3-media1.fl.yelpcdn.com/bphoto/a-EUqjQFXg6yR6jJpLUvTA/o.jpg,False,68,40.4157422,-3.6990175,"{'address1': 'Calle de Ventura de la Vega, 10', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28014', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Ventura de la Vega, 10', '28014 Madrid', 'Spain']}",+34 913 69 72 02,La Cabaña Argentina,,[],,,,,,,
5,Cacao Restobar,3,"Calle de Moratin, 19, 28014 Madrid, Spain",Mediterranean Venezuelan Wine Bars ,"Awesome.  The best sangria I've ever had.  

Octopus was amazing, and the staff was super friendly.. Everything was delicious.  The vegetarian corn arepas was amazing!!  Highly recommend!!!. Not that bad, but all's too sweet or too salty which comes as a surprise given the place's rating. ",Retiro,cacao-restobar-madrid,https://s3-media2.fl.yelpcdn.com/bphoto/4pPzoP8sAiXkQf9Dc7SIeg/o.jpg,False,106,40.4124,-3.69703,"{'address1': 'Calle de Moratin, 19', 'address2': None, 'address3': '', 'city': 'Madrid', 'zip_code': '28014', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Moratin, 19', '28014 Madrid', 'Spain']}",+34 910 52 96 34,Cacao Restobar,,[],,,,,,,
6,Cardamomo Tablao Flamenco,5,"Calle de Echegaray, 15, 28014 Madrid, Spain",Spanish Tablao Flamenco ,"Wonderful show in a great ambiance.

I was able to easily book my ticket online just a few hours prior to the show. I booked category A (closest to the.... Great experience.  I'd recommend them.

For a quick, one hour taste of Flamenco, this is a good Madrid choice.  They get you in and out efficiently. 

I got.... I'll be honest: I didn't know what Flamenco was before I saw this show. I knew it was a Spanish tradition. I figured that ""flamenco"" probably derives from.... ",Retiro,cardamomo-tablao-flamenco-madrid-2,https://s3-media3.fl.yelpcdn.com/bphoto/WZZV9k1aCbh21hoeV3IlHg/o.jpg,False,102,40.4154635,-3.6995421,"{'address1': 'Calle de Echegaray, 15', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28014', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Echegaray, 15', '28014 Madrid', 'Spain']}",+34 918 05 10 38,Cardamomo Tablao Flamenco,,[],,,,,,,
7,La Tasqueria,5,"Calle Duque de Sesto, 48, 28009 Madrid, Spain",Spanish Mediterranean ,"This is definitely my favorite restaurant in Madrid, they are wild enough to make anything into best food, and the sauces they make are so creative ! Every.... Like Brad M., my boyfriend and I also decided to make this our last meal in Spain.  After two weeks roaming around this lovely country, we decided to end.... To our surprise we were able to get last-minute reservations to this place on a Friday night for our last dinner in Spain.  We wanted to make sure it was.... ",Retiro,la-tasqueria-madrid-3,https://s3-media2.fl.yelpcdn.com/bphoto/71cLsfRuUN6tw0yUixEDOw/o.jpg,False,22,40.422279,-3.67374,"{'address1': 'Calle Duque de Sesto, 48', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28009', 'country': 'ES', 'state': 'M', 'display_address': ['Calle Duque de Sesto, 48', '28009 Madrid', 'Spain']}",+34 914 51 10 00,La Tasqueria,,[],,,,,,,
8,Botín,5,"Calle de Cuchilleros, 17, 28005 Madrid, Spain",Spanish Steakhouses ,"MADRID - 05/07/23 - What makes Botin so special other than it's listed as the oldest restaurant in the world by the Guinness Book of World Records.  Botin.... We were here 4/20/23 with a reservation and were seated immediately. It was a little hot that day, so my fiancé wore a sleeveless tank. Ooops! Thankfully,.... Doors opened at 13:00 (1 PM) and my wife and I arrived at 1:30 PM and were seated immediately.  Given the popularity and internet discussions on.... ",Retiro,botín-madrid-3,https://s3-media2.fl.yelpcdn.com/bphoto/UpGNFadPgTEYPK-d6ksxuQ/o.jpg,False,647,40.41406,-3.70803,"{'address1': 'Calle de Cuchilleros, 17', 'address2': None, 'address3': None, 'city': 'Madrid', 'zip_code': '28005', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Cuchilleros, 17', '28005 Madrid', 'Spain']}",+34 913 66 42 17,Botín,,[],,,,,,,
9,La Castela,5,"Calle del Dr. Castelo, 22, 28009 Madrid, Spain",Spanish Tapas/Small Plates ,"First dinner in Madrid.

Looks small from the street entrance but there are dining tables in the rear of the bar.

We walked in at 10pm (prime dinner time).... Definitely the best tapas restaurant we visited this week.  Service was great with very friendly staff happy to help us with menu.  Food was really good..... Excellent old  Madrid classic. Well known and loved by Madrid connoisseurs; and a celebrities spot since Michell Obama dinned here. The food is consistently.... ",Retiro,la-castela-madrid,https://s3-media3.fl.yelpcdn.com/bphoto/LhdshKoiBAOiQ8dhtWgVWg/o.jpg,False,33,40.4203,-3.67666,"{'address1': 'Calle del Dr. Castelo, 22', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28009', 'country': 'ES', 'state': 'M', 'display_address': ['Calle del Dr. Castelo, 22', '28009 Madrid', 'Spain']}",+34 915 73 55 90,La Castela,,[],,,,,,,
