,id,name,alias,categories,description,latitude,longitude,address,phone,rating,review_count,review,url,image_url,is_closed,price,hours,transactions,languages,attributes,transit,best_time,delivery,pickup,online_ordering
0,Q1lL7P9fVmXdxfyi6J7ZiA,Vicus,vicus-madrid-2,"[{'alias': 'tapas', 'title': 'Tapas Bars'}]",Tapas Bars ,40.40191,-3.6056,"Plaza de Don Antonio de Andrés, 5, 28032 Madrid, Spain",+34689474073,4.5,7,,https://www.yelp.com/biz/vicus-madrid-2?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,https://s3-media3.fl.yelpcdn.com/bphoto/fXKy2vyfrMDXgAuAb8KT2Q/o.jpg,False,€,,[],,,,,,,
1,mOBs0k8OReMxGL5FG1Fesw,El Águila,el-águila-madrid-4,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",Spanish Wine Bars ,40.401595039571,-3.60712162949983,"Calle del Lago Como, 2, 28032 Madrid, Spain",+34917765159,4.5,3,,https://www.yelp.com/biz/el-%C3%A1guila-madrid-4?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,https://s3-media2.fl.yelpcdn.com/bphoto/rS_VrmypO3K_WQO32tilcw/o.jpg,False,€€,,[],,,,,,,
2,dzEy2n4UjRowJwKjoh2Fdw,La Taberna de Yoli,la-taberna-de-yoli-madrid,"[{'alias': 'tabernas', 'title': 'Tabernas'}, {'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'spanish', 'title': 'Spanish'}]",Tabernas Tapas Bars Spanish ,40.40673,-3.6084,"Calle de Villardondiego, 4, 28032 Madrid, Spain",+34914948756,4.0,3,,https://www.yelp.com/biz/la-taberna-de-yoli-madrid?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,https://s3-media4.fl.yelpcdn.com/bphoto/NLU6SSP1hARClc0bIw-Miw/o.jpg,False,€,,[],,,,,,,
3,i2FF0Ma1UD7x_pdv_34HLw,La Cepa,la-cepa-madrid-2,"[{'alias': 'steak', 'title': 'Steakhouses'}]",Steakhouses ,40.37847,-3.60649,"Calle Poza de la Sal, 20, 28031 Madrid, Spain",+34913318650,5.0,4,,https://www.yelp.com/biz/la-cepa-madrid-2?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,https://s3-media4.fl.yelpcdn.com/bphoto/ZJf2-R3akZPfIgn9wWUq-w/o.jpg,False,,,[],,,,,,,
4,2LEIIvI-IF8M-pTypn68HQ,Bar Antonio,bar-antonio-madrid,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",Bars Tapas Bars ,40.404411315918,-3.60385894775391,"Calle Jardín de la Duquesa, 11, 28032 Madrid, Spain",,4.5,5,,https://www.yelp.com/biz/bar-antonio-madrid?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,https://s3-media2.fl.yelpcdn.com/bphoto/cTgmTCX75v_MmCZODw3u4w/o.jpg,False,€,,[],,,,,,,
5,2r82ivAaMmh6l_NHXlQ3CQ,La Rueda,la-rueda-madrid-2,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'spanish', 'title': 'Spanish'}]",Tapas/Small Plates Spanish ,40.4048996,-3.6038101,"Calle Mercurio, 53, 28032 Madrid, Spain",+34917760390,4.0,1,,https://www.yelp.com/biz/la-rueda-madrid-2?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,https://s3-media3.fl.yelpcdn.com/bphoto/axCmvjVSkel4wQI-A81QDg/o.jpg,False,,,[],,,,,,,
6,Ry41pcqz3AWHxX9GUT_QEw,La Taberna de Chana - Valdebernardo,la-taberna-de-chana-valdebernardo-madrid,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",Spanish Tapas/Small Plates ,40.400795914805,-3.6215977076054,"Bulevar Indalecio Prieto, 13, 28032 Madrid, Spain",+34917722418,4.0,1,,https://www.yelp.com/biz/la-taberna-de-chana-valdebernardo-madrid?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,https://s3-media4.fl.yelpcdn.com/bphoto/TFRiRYCKsm-oGrrJjUVN8A/o.jpg,False,€€,,[],,,,,,,
7,Am08AJV8RW4jxfLKOj92fA,La Merced,la-merced-vallecas,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",Spanish Tapas/Small Plates ,40.37965,-3.62292,"Calle de Manuel Vélez, 8, 28031 Vallecas, Spain",+34913035111,4.5,3,,https://www.yelp.com/biz/la-merced-vallecas?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,,False,€€,,[],,,,,,,
8,XOn2ooJ-2Ud5mpP8VH_frg,VIPS,vips-madrid-1704,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",Burgers Fast Food American (Traditional) ,40.418831,-3.62132,"Avenida de Guadalajara, 2, 28032 Madrid, Spain",+34638571430,4.0,2,,https://www.yelp.com/biz/vips-madrid-1704?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,https://s3-media4.fl.yelpcdn.com/bphoto/YoNTaHOM7LXsWm0YozuULw/o.jpg,False,€,,[],,,,,,,
9,w6x48J0uEd38a17OVesw7w,Antica Pizza,antica-pizza-madrid,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'italian', 'title': 'Italian'}]",Pizza Salad Italian ,40.4181715736013,-3.61983652749414,"Calle de Aquitania, 11, 28032 Madrid, Spain",+34913063329,5.0,2,"I was staying at a nearby hotel, and they had a flyer for Antica Pizza in the lobby, so I thought I would check them out for dinner.  The location is very.... ",https://www.yelp.com/biz/antica-pizza-madrid?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,https://s3-media1.fl.yelpcdn.com/bphoto/eAifpvQUUNphn6BdyXqScg/o.jpg,False,€,,[],,,,,,,
