,id,name,alias,categories,description,latitude,longitude,address,phone,rating,review_count,review,url,image_url,is_closed,price,hours,transactions,languages,attributes,transit,best_time,delivery,pickup,online_ordering
0,FrcvOkZm_SVnk8CtL4cWGg,El Torreón del Pardo,el-torreón-del-pardo-madrid,"[{'alias': 'spanish', 'title': 'Spanish'}]",Spanish ,40.5322776,-3.7841503,"Calle el Cristo del Pardo, 28048 Madrid, Spain",+34913760777,3.5,2,,https://www.yelp.com/biz/el-torre%C3%B3n-del-pardo-madrid?adjust_creative=dqGj2AyTnWyy-XaSZcvTtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dqGj2AyTnWyy-XaSZcvTtA,,False,€€,,[],,,,,,,
1,djBBc55Mkak78rKsGz90CQ,Filandón,filandón-madrid,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}]",Spanish Gluten-Free ,40.5047365683495,-3.71715545654297,"Carretera del Pardo a Fuencarral, 28049 Madrid, Spain",+34917343826,5.0,24,"Outstanding restaurant with a wonderful ambiance from the second you.pull in the drive.  The food , from the starters through the desserts, were all.... Our best meal in Madrid!! If you are looking for an authentic Spanish meal, this is it!

This place is outside of the Madrid city limit so you do need a car.... This is a beautiful restaurant with spectacular food. Let's start with the service - top notch. I noticed they pay very careful attention to detail. Place.... ",https://www.yelp.com/biz/filand%C3%B3n-madrid?adjust_creative=dqGj2AyTnWyy-XaSZcvTtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dqGj2AyTnWyy-XaSZcvTtA,https://s3-media2.fl.yelpcdn.com/bphoto/JNchGhTxGszQIzZgUnqAIQ/o.jpg,False,€€€€,,[],,,,,,,
2,9AFN93YwXc-GSAenNGNGxw,Barragan Ramos Flora,barragan-ramos-flora-madrid-2,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",Restaurants ,40.53238,-3.78184,"Calle Regimiento, 1, 28048 Madrid, Spain",+34913760249,5.0,1,,https://www.yelp.com/biz/barragan-ramos-flora-madrid-2?adjust_creative=dqGj2AyTnWyy-XaSZcvTtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dqGj2AyTnWyy-XaSZcvTtA,https://s3-media3.fl.yelpcdn.com/bphoto/vWBRhSfyD9xBiElZn1EvAg/o.jpg,False,,,[],,,,,,,
3,uTNIeF0HtSQtTQetgKFIRQ,Viejo Almacén de Buenos Aires,viejo-almacén-de-buenos-aires-madrid-4,"[{'alias': 'argentine', 'title': 'Argentine'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'musicvenues', 'title': 'Music Venues'}]",Argentine Steakhouses Music Venues ,40.481018,-3.723315,"Calle Ramón Gómez de la Serna, 4, 28035 Madrid, Spain",+34917388926,4.5,7,,https://www.yelp.com/biz/viejo-almac%C3%A9n-de-buenos-aires-madrid-4?adjust_creative=dqGj2AyTnWyy-XaSZcvTtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dqGj2AyTnWyy-XaSZcvTtA,https://s3-media4.fl.yelpcdn.com/bphoto/wUAibd-rSVF_JpjgUDD6mQ/o.jpg,False,€€€,,[],,,,,,,
4,tRV-RSRqWx5VPmmKQWS64Q,Tras-os-montes,tras-os-montes-madrid,"[{'alias': 'portuguese', 'title': 'Portuguese'}]",Portuguese ,40.4910216,-3.7222236,"Calle Senda del Infante, 28, 28035 Madrid, Spain",+34913765727,5.0,7,,https://www.yelp.com/biz/tras-os-montes-madrid?adjust_creative=dqGj2AyTnWyy-XaSZcvTtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dqGj2AyTnWyy-XaSZcvTtA,https://s3-media2.fl.yelpcdn.com/bphoto/qAiO6DbnngzsevVQGGKhwQ/o.jpg,False,,,[],,,,,,,
5,U_zHu2cqttsJaXEGJVgYPw,La Choza Del Segoviano,la-choza-del-segoviano-el-pardo,"[{'alias': 'spanish', 'title': 'Spanish'}]",Spanish ,40.5196075413801,-3.77808297203813,"Calle de Mira el Río, 9, 28048 El Pardo, Spain",+34913760447,4.5,2,,https://www.yelp.com/biz/la-choza-del-segoviano-el-pardo?adjust_creative=dqGj2AyTnWyy-XaSZcvTtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dqGj2AyTnWyy-XaSZcvTtA,https://s3-media4.fl.yelpcdn.com/bphoto/yhLZTJGGmpbxb_YagIfBnw/o.jpg,False,,,[],,,,,,,
6,2CrhVKlzjZkkZjLKr_eogQ,Mesón,mesón-el-pardo,"[{'alias': 'diners', 'title': 'Diners'}]",Diners ,40.5193719153186,-3.77678599208593,"Calle de Eugenio Pérez, 4, 28048 El Pardo, Spain",+34913760091,5.0,1,,https://www.yelp.com/biz/mes%C3%B3n-el-pardo?adjust_creative=dqGj2AyTnWyy-XaSZcvTtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dqGj2AyTnWyy-XaSZcvTtA,https://s3-media2.fl.yelpcdn.com/bphoto/7b0hvQ5ihQG5SxhFdGp4sw/o.jpg,False,€€,,[],,,,,,,
7,cAuMmGkm-YKedK7k4bvNLQ,Flora Barragan,flora-barragan-madrid,"[{'alias': 'spanish', 'title': 'Spanish'}]",Spanish ,40.532389,-3.7818464,"Calle Regimiento, 1, 28048 Madrid, Spain",+34913760677,1.0,1,,https://www.yelp.com/biz/flora-barragan-madrid?adjust_creative=dqGj2AyTnWyy-XaSZcvTtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dqGj2AyTnWyy-XaSZcvTtA,,False,,,[],,,,,,,
8,Xu1tZicEDgndFldHxMSzKA,El Gamo,el-gamo-madrid,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",Steakhouses Wine Bars ,40.5196686,-3.7765901,"Avenida de la Guardia, 27, 28048 Madrid, Spain",+34913760327,3.0,1,,https://www.yelp.com/biz/el-gamo-madrid?adjust_creative=dqGj2AyTnWyy-XaSZcvTtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dqGj2AyTnWyy-XaSZcvTtA,https://s3-media1.fl.yelpcdn.com/bphoto/XGZky6bBDK4f1gqdqNq1jg/o.jpg,False,€€,,[],,,,,,,
9,jIcGjVWr0o5QU_6bq7SmRw,La Pepenúltima,la-pepenúltima-madrid,"[{'alias': 'tapas', 'title': 'Tapas Bars'}]",Tapas Bars ,40.5199754502845,-3.77696804702282,"Plaza Rogelio Enrique, 9, 28048 Madrid, Spain",+34913762408,4.0,1,,https://www.yelp.com/biz/la-pepen%C3%BAltima-madrid?adjust_creative=dqGj2AyTnWyy-XaSZcvTtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dqGj2AyTnWyy-XaSZcvTtA,,False,,,[],,,,,,,
10,nGKZhfzJdi7D1ZLQA-7PQg,La Quinta del Pardo,la-quinta-del-pardo-madrid,"[{'alias': 'spanish', 'title': 'Spanish'}]",Spanish ,40.49176,-3.75165,"Carretera Somontes al Palacio de la Real Quinta, 28048 Madrid, Spain",+34913760424,4.0,1,,https://www.yelp.com/biz/la-quinta-del-pardo-madrid?adjust_creative=dqGj2AyTnWyy-XaSZcvTtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dqGj2AyTnWyy-XaSZcvTtA,https://s3-media1.fl.yelpcdn.com/bphoto/raci6Egortm50E5RzjvZyQ/o.jpg,False,€€,,[],,,,,,,
11,IDWxFMY1LEIS3g994Qgb-g,La Colina,la-colina-madrid-2,"[{'alias': 'steak', 'title': 'Steakhouses'}]",Steakhouses ,40.5100857020612,-3.71393611014003,"Camino del Merendero, s/n, 28049 Madrid, Spain",+34666229914,4.0,2,,https://www.yelp.com/biz/la-colina-madrid-2?adjust_creative=dqGj2AyTnWyy-XaSZcvTtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dqGj2AyTnWyy-XaSZcvTtA,https://s3-media2.fl.yelpcdn.com/bphoto/JqB80dH7nl8v10osyeuEZw/o.jpg,False,€€€,,[],,,,,,,
12,S934HTG6XACL8WjJiqFn0g,Mesón el Charro,mesón-el-charro-madrid,"[{'alias': 'tapas', 'title': 'Tapas Bars'}]",Tapas Bars ,40.5201915797281,-3.77782098948956,"Calle Carboneros, 2, 28012 Madrid, Spain",+34913760314,3.0,2,"Local bar/cafe. Good stop to rest and have a coffee. Some pastries are pre-packaged. 
We had 2 cafe con leches in the traditional glasses and it was €2,2.... ",https://www.yelp.com/biz/mes%C3%B3n-el-charro-madrid?adjust_creative=dqGj2AyTnWyy-XaSZcvTtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dqGj2AyTnWyy-XaSZcvTtA,https://s3-media3.fl.yelpcdn.com/bphoto/MEpuWSb5ZKLR53K3WkoxTA/o.jpg,False,,,[],,,,,,,
13,2qq5zGzaUoNIiYse0xA33A,Doña Leonor,doña-leonor-madrid,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",Restaurants ,40.5196668,-3.7774837,"Calle Mira el Rio,  5, 28048 Madrid, Spain",+34913761947,3.5,6,,https://www.yelp.com/biz/do%C3%B1a-leonor-madrid?adjust_creative=dqGj2AyTnWyy-XaSZcvTtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dqGj2AyTnWyy-XaSZcvTtA,https://s3-media4.fl.yelpcdn.com/bphoto/ZWtmMv-XvSHQ8YTh4nSjNA/o.jpg,False,,,[],,,,,,,
14,9w2OcuKG75ja5I_4rm6nMw,Los Granaínos,los-granaínos-madrid-6,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'spanish', 'title': 'Spanish'}]",Tapas/Small Plates Spanish ,40.48119,-3.721322,"Avenida del Cardenal Herrera Oria, 248, 28035 Madrid, Spain",+34917386352,3.5,3,,https://www.yelp.com/biz/los-grana%C3%ADnos-madrid-6?adjust_creative=dqGj2AyTnWyy-XaSZcvTtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dqGj2AyTnWyy-XaSZcvTtA,https://s3-media4.fl.yelpcdn.com/bphoto/UI20Fk5S-L1rgsQn_KaYxQ/o.jpg,False,€,,[],,,,,,,
15,5ZlE8F_qJlDgXflvMax-ng,La Plaza,la-plaza-el-pardo,"[{'alias': 'tapas', 'title': 'Tapas Bars'}]",Tapas Bars ,40.5197341804852,-3.77708019728078,"Plaza del Caudillo, 3, 28048 El Pardo, Spain",+34913760352,3.0,1,,https://www.yelp.com/biz/la-plaza-el-pardo?adjust_creative=dqGj2AyTnWyy-XaSZcvTtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dqGj2AyTnWyy-XaSZcvTtA,https://s3-media3.fl.yelpcdn.com/bphoto/tLbljYs5xolRO8J8mo-9nQ/o.jpg,False,,,[],,,,,,,
16,RYPHvuZDxg9jy_6fbz7Gnw,Sele,sele-madrid,"[{'alias': 'spanish', 'title': 'Spanish'}]",Spanish ,40.5202071267484,-3.77779249101877,"Calle Carboneros, 2, 28006 Madrid, Spain",+34639134588,4.0,1,,https://www.yelp.com/biz/sele-madrid?adjust_creative=dqGj2AyTnWyy-XaSZcvTtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dqGj2AyTnWyy-XaSZcvTtA,,False,,,[],,,,,,,
17,LJ0TzEUv00fEK1MWXG0PiA,Rey de Tapas,rey-de-tapas-madrid,"[{'alias': 'tapas', 'title': 'Tapas Bars'}]",Tapas Bars ,40.48310691,-3.72797495,"Calle de Ramón Gómez de la Serna, 99, 28035 Madrid, Spain",+34913866466,4.0,1,,https://www.yelp.com/biz/rey-de-tapas-madrid?adjust_creative=dqGj2AyTnWyy-XaSZcvTtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dqGj2AyTnWyy-XaSZcvTtA,https://s3-media2.fl.yelpcdn.com/bphoto/mmzubxgE84LNVnr1LsWusQ/o.jpg,False,€,,[],,,,,,,
